Time,Block #,Address,Balance,Identity A,Logo A,Identity B,Logo B
2021-10-28 1:55:07,7447994,5HH6QgBsB2BzhN46GDPo8Lj5P93i2n23W3CJ7hGDuvyTL5Xf,,100,100,0,0
2021-10-28 1:59:07,7448034,5EFCHngqo6cXtf7Xrzqm7E5SU3Bf4ydLhqCnpFTxx2gBBvKZ,53549000000,25,100,75,0
2021-10-28 1:59:31,7448038,5FNN7F3qq3cmVdjRzqqRZpu7a3x4A1yRMaCXKUisPVknJdDF,13589000000,50,50,50,50
2021-10-28 1:59:31,7448038,5FNN7F3qq3cmVdjRzqqRZpu7a3x4A1yRMaCXKUisPVknJdDF,13589000000,50,50,50,50
2021-10-28 2:00:01,7448043,5FNN7F3qq3cmVdjRzqqRZpu7a3x4A1yRMaCXKUisPVknJdDF,13589000000,100,100,0,0
2021-10-28 2:01:01,7448053,5E7Pb3CGSaXmnk7U6cW6NyGxyjhH3Um95tiBvrBGdZxtAzb2,960549000000,25,75,75,25
2021-10-28 2:01:25,7448057,5EM4m5rRo3qkvRUMprz9kXSKMHfZbjLKBH6BkD9GbuKXJyWn,224088169800,50,50,50,50
2021-10-28 2:03:13,7448075,5GEfkFdritetUKzCfXi9Bvk6dDoJCXzrJzHW3EGPV1ePEPZg,1988589000000,100,100,0,0
2021-10-28 2:06:02,7448103,5HeK6MqVALu4uZPxcaGghnnx9m7nVS3JktJfvXEgmYrtvb1Y,45513799984,75,0,25,100
2021-10-28 2:06:08,7448104,5CbrkUBroHMdbEEvQwgysUC66CY9eiZw2DHLLmB5PktVDU9U,2635979058850,0,100,100,0
2021-10-28 2:07:13,7448115,5CamTNGmHgM1jVL13B9sB8f7GAffNWr8voVATPnoFcEA3Y4b,25086437830,0,100,100,0
2021-10-28 2:08:25,7448127,5GjT9gxymKHUetms6DTXWYjBatU7jtC752MtxiR1P7MEgbU1,252616655295,0,100,100,0
2021-10-28 2:09:09,7448134,5HKtn974ZYayzEYK7nprCQMchNfwmSHAUi71A4A3cEhweZrk,9678351390077,0,100,100,0
2021-10-28 2:10:07,7448144,5ERue8zQFmoQTceSji7pUR1sWpuFeD5jVAFyDLsU94J5BGra,11089000000,100,0,0,100
2021-10-28 2:16:31,7448208,5HKWYzJPm3mHrVLgjco7Hk68byikibLQ54gbaSYbVgoYMyuw,11432999986,75,100,25,0
2021-10-28 2:18:13,7448225,5GRAJMH8sRRg9hHDvKe8DdPohLX5SyDr7CCzpBCuFwAQTJH7,,25,100,75,0
2021-10-28 2:22:20,7448265,5DUWDEK5Z2pa5Fwqh1Hyqcvs5f43J6Rk8sq6oj8DXnVW7J3e,8019802408759,0,0,100,100
2021-10-28 2:23:25,7448276,5EbouJBrsyoxXNEJzgaw1BYrJB7coBH6nFwyZ9Qs51mj6t7p,31579729719685,0,100,100,0
2021-10-28 2:24:25,7448286,5CPFVueczVvRnrBDvwtLbaNez9JnUdZkvCXLtVt6etq6FC8b,10432999986,0,25,100,75
2021-10-28 2:25:49,7448299,5DZFM1tAPxB9pPHKxehBZrEDDbWvNPZAWrdULcUZB1mATyk4,40122999958,25,0,75,100
2021-10-28 2:27:07,7448312,5FUQqzctv4xisbDhrhwzWfJjezYhn5zXSmwHXYMn4Qs2Ezac,99000000000,25,75,75,25
2021-10-28 2:29:13,7448333,5Hmq5rCx1Dp2bmDTx7EmL3Sc3s7CK3VBwyaKsGCfZbosBBpP,3618896284370,100,100,0,0
2021-10-28 2:31:13,7448352,5Df2AJXTySF6bzoRerg85oQMxQyVRHGmBqf1k4CJxe2FmuaA,13540000000,0,100,100,0
2021-10-28 2:31:14,7448352,5Df2AJXTySF6bzoRerg85oQMxQyVRHGmBqf1k4CJxe2FmuaA,13540000000,0,100,100,0
2021-10-28 2:34:55,7448389,5EHsbXVGLiHB4yUAP29tb48QacZBedZGgrMZ8SRtKAqPFjRE,395500995800,0,100,100,0
2021-10-28 2:35:31,7448394,5Gx8Tw2zhm5fR3fTttEerEL2gaiLTipq8nVJFAcmBWKQdD52,982636609986,0,75,100,25
2021-10-28 2:36:01,7448399,5HKWYzJPm3mHrVLgjco7Hk68byikibLQ54gbaSYbVgoYMyuw,11432999986,25,100,75,0
2021-10-28 2:37:11,7448410,5HBysXR95Kahr2GrFVXC57SUCZcNLmTJbFYHBDx8eERLim6b,309270704000,25,100,75,0
2021-10-28 2:39:07,7448430,5ESLnXSivmdpvMMqpQn7Ma5sHrHuGu39MGdRPRpVxVLH7gqB,826789660765,100,75,0,25
2021-10-28 2:39:12,7448431,5HKWYzJPm3mHrVLgjco7Hk68byikibLQ54gbaSYbVgoYMyuw,11432999986,0,100,100,0
2021-10-28 2:41:19,7448452,5DMPp7vssKb5NJYJa65Bhshbp52T2LFyS5anN5c1zVfPRiJL,19389000000,100,100,0,0
2021-10-28 2:41:25,7448453,5FLVvBnNhhc91KFZCrDAzDaGGmvzDJo3GDWYKvCzYNUVq1mm,13589000000,0,0,100,100
2021-10-28 2:41:37,7448455,5DDapu6Z66KPE4WdVeELfwPWZYfRQ2yRkmrjjU4DuQFTFX5t,20933309102044,0,100,100,0
2021-10-28 2:43:32,7448474,5CCigW4XkUtiY84udpT5kZzSsbuifgRF9gTHhg2chuMMN63t,57913862086,25,100,75,0
2021-10-28 2:46:37,7448505,5HmdXZ7LV7koxa9wLHjGriJtsG54A2ree6njHG2ia4oyaCHZ,19830730000,100,100,0,0
2021-10-28 2:46:55,7448508,5Gy52n4oF6T2Xd54exCmgnG6fqHJ9K4hERuLiZ71McEcWqP3,29549000000,0,75,100,25
2021-10-28 2:47:19,7448512,5HmWqGtbbLgZ5ouRG1rV4v952ehTn5Mx7DFeZHgihMJKZmjP,36401381687626,100,100,0,0
2021-10-28 2:47:43,7448516,5DoZ1ssDpxC7i19UrR4UDomx2og5dvGJkAY9hpru6w7tQUf9,41085999957,100,100,0,0
2021-10-28 2:48:16,7448520,5FNBAMuzFKAqzsKsuGwDLWFPjq29rcAefSpKj4Pm8YZqdMoH,11538000000,100,100,0,0
2021-10-28 2:48:43,7448526,5Gy52n4oF6T2Xd54exCmgnG6fqHJ9K4hERuLiZ71McEcWqP3,29549000000,0,75,100,25
2021-10-28 2:53:27,7448573,5E1VK5XUC4CymGfC9VyfKUpzSCQkQSDqtMm9ngTjxwH8SjHw,1267756598534,100,100,0,0
2021-10-28 2:56:31,7448604,5GEi4xdNAkAaKVomQH27PoP8dBmevcdYkT2fP7tK7a1hxSZm,30417959738,0,100,100,0
2021-10-28 3:01:37,7448654,5DczC7N65HdujAosBsHW6eCeGdWJdQTRbwGuR1e1WPZtDL2J,3852890629970,0,100,100,0
2021-10-28 3:05:08,7448688,5CqWkYAoojXjbjDvSqc6oFPEE23JXjAZoJ23rX4AzMueWVus,186411250884,100,0,0,100
2021-10-28 3:10:25,7448740,5HH2rSBR5pRxSHGqsjt4fUDWeQufugqgDASG4UYM3yRbsqGa,166202345912,0,100,100,0
2021-10-28 3:18:43,7448823,5F9UMAS8bqxc9KBU8JHbni49eSnBALohECUMpTvF6pXgwzEK,22924999732,100,100,0,0
2021-10-28 3:19:19,7448829,5EcJndmXfuwGMtgR2iA4J1ufYPC7bDhYnKHnjftnwyZwkbSF,207101396358,100,100,0,0
2021-10-28 3:23:25,7448870,5CNmqfxbriYX9K1kUG2Xsa6Pd82pNsTQPWN7xrxd8sgvNcFi,8094681753240,25,100,75,0
2021-10-28 3:26:31,7448901,5D7HSTBgFZ8ecyuKnmXraYyYctFndotXX1JasxM22A3iXMGn,,0,100,100,0
2021-10-28 3:28:13,7448918,5Enmjiu3oeEGek6jUxUzHvs9dNG3h8z73G2h1oZFAmFujs5k,104500000000,100,100,0,0
2021-10-28 3:31:31,7448951,5Da5jhvnn78pjoPwZu2bgt1kdd2rEYMsQZHVErCni6kr7j9L,63892999986,0,100,100,0
2021-10-28 3:32:07,7448957,5CqsjGrFMc7hWvc1g5wmwCzV77X6Hr1qBJCNVy1zFwXSbFFs,159290451200,0,25,100,75
2021-10-28 3:37:48,7449014,5FpZG3dJjw2cNdy1XbjTNdkus9uam5G1J7qAYtBUYKngaiz4,20000000000,100,100,0,0
2021-10-28 3:46:13,7449098,5GDzmFzUPA6ZVc4qfyjheAMynrjch1tJxi26QX3Di3sVXYJQ,849089000000,0,100,100,0
2021-10-28 3:50:19,7449139,5EEz7gp2E6WTxDUPLky6ntgGY6GBpYFHCm9N7nzdeyMwUevF,,75,100,25,0
2021-10-28 3:50:19,7449139,5EEz7gp2E6WTxDUPLky6ntgGY6GBpYFHCm9N7nzdeyMwUevF,,75,100,25,0
2021-10-28 3:51:37,7449152,5GLQUnNXayJGG6AZ6ht2MFigMHLKPWZjZqbko2tYQ7GJxi6A,218240000000,25,100,75,0
2021-10-28 3:57:37,7449212,5EsKQ6aVeYYhbK31RqZxoQ7ob9VutJDr5Hoa3qZRYRNAwnfT,277292210900,0,0,100,100
2021-10-28 3:58:01,7449216,5DdB8VqUdHA9D5b7dtE1WC9MrZRLZBvL46QFnwZ6rmo5SZza,12119003798471,0,100,100,0
2021-10-28 4:00:07,7449237,5HpxHBLdo9tdeuJjfjPG3SnPnTdLuSR4VVLqFey1w4tXozTb,6069232188242,100,75,0,25
2021-10-28 4:00:07,7449237,5EeLDk8Y4U8H19vt1X6Vn3CgamvoCUf5vkRinKFsHomiUWYb,11035620915120,100,100,0,0
2021-10-28 4:00:19,7449239,5GuMSdjcbsRGCc2fZW4xPGtM6SBdcQT34BcE7LkEKq21MYru,41000000000,100,100,0,0
2021-10-28 4:00:37,7449242,5CPa6j6ZPPVHeQgXHXo2UXmti1L7xXxLgN2AxYwVSD1NnYmZ,17493999852,100,75,0,25
2021-10-28 4:02:25,7449259,5H6AWpLc18uTSTTDfxiHrGiScVK9Xe5Hps7hv2sY8MM12NYv,19549000000,100,100,0,0
2021-10-28 4:05:43,7449292,5CfUH9BSFbz1HNrQA2v47enYG33XWihMJJRb4Cmrsps9xoyV,12589000000,25,75,75,25
2021-10-28 4:06:37,7449301,5Eh3Gh872NCmBMtE4amWgWRy9faBRsdBjioet4bYNdCFiotZ,207542666505,100,100,0,0
2021-10-28 4:06:55,7449304,5Gy4tu2o6wmjnE3qLcs3isFJFzUeubx6NYs3evLggsjWCjFR,1079658776607,0,100,100,0
2021-10-28 4:07:37,7449311,5Hmyh99NdMGanGy7EFxRSDrbp9UirF5b3aX1kxbYBrXUWcMH,19589000000,0,100,100,0
2021-10-28 4:08:25,7449319,5CyxVy1muA79vsQEpMgz44FNZEbTGeWGA4ytt1vSt1NANCae,107399865440,0,100,100,0
2021-10-28 4:11:55,7449354,5EpxXuH7cnpmFNK8wz37XVH2SVB49m1WCP2adargP95ibHY4,10172988340,0,100,100,0
2021-10-28 4:12:01,7449355,5E4Kg6vANX5hNJ8xh8VhWxzzSD74iXJb3KtgKnLhsuvotTCC,200587999945,100,100,0,0
2021-10-28 4:18:07,7449415,5EFQbWbefRdmFA5igzRN83c6iyTUBNPQLLsFS7SSSmgPsJrH,79703209196272,0,100,100,0
2021-10-28 4:21:37,7449450,5DA1FDgu9DRksozcZMpE7SstBTo5JpQjBY2PC9eq6TNBLdY4,7068452043235,0,100,100,0
2021-10-28 4:23:37,7449470,5CSfEwHGh7eEmyN15u1jmQckxrbWLmadmfyCzfiuRarfvZck,499052999964,100,50,0,50
2021-10-28 4:32:55,7449563,5HWCCe7amkN5LmkVW6Jr2Li8AWHi4RLuZ78SqGdHMcsNc5E7,50354584907,0,25,100,75
2021-10-28 4:46:43,7449700,5HC1RyCdNkRpL9ybDhLog5jCpatDcVcbre9whwTmpWcW3ooA,13589000000,0,0,100,100
2021-10-28 4:50:37,7449739,5HjcT6u3V7yXjCZMiHWEk4sdTeieT4MenNVcEe5NCQxk5Wg9,10309235097629,0,0,100,100
2021-10-28 4:57:55,7449811,5EHQ1C8sZTSLEZ5Ao2yZtZ5d2khvtEshbs5aCNANt28a5zMJ,15442799940,0,100,100,0
2021-10-28 4:58:43,7449819,5FtH2Hjpf4Y2ms4ACJJLLVsuwcMNMqxe9vGmxvsipQwxtJrh,1422828978630,75,75,25,25
2021-10-28 5:02:21,7449854,5DhpnxM3w5JxFg1W96His3XzYhWPDi4Fi15wPmvi83RCKP3D,5083110024361,0,100,100,0
2021-10-28 5:04:19,7449874,5D5JFeFYFk1hEpqwDrwFdhoAzknUT7VdsEyGiv5uu55x1Kzd,10400000000,0,100,100,0
2021-10-28 5:04:37,7449877,5FX5ukcnio8ixT1S1ydMX3sC6VXbdkFicMqMG2FmuBvry4Qg,7108686485146,0,100,100,0
2021-10-28 5:07:49,7449909,5CaUYC5NPnaXmRrYSKn2JNoYmmpFtZmU3dzWjtpgNKtoEScK,10400000000,0,100,100,0
2021-10-28 5:07:49,7449909,5CaUYC5NPnaXmRrYSKn2JNoYmmpFtZmU3dzWjtpgNKtoEScK,10400000000,0,100,100,0
2021-10-28 5:08:37,7449917,5D5gKwL45M8MeuHB2FvwNucz9aBMQj1LeZnUDdomofmnnveL,309788900000,0,100,100,0
2021-10-28 5:12:37,7449956,5EM3hEavynJ5Ti4wVaV1pgMXfg9NevPiSeJz4Q2JGmVKC6pk,10283976284434,0,100,100,0
2021-10-28 5:17:01,7450000,5CaUYC5NPnaXmRrYSKn2JNoYmmpFtZmU3dzWjtpgNKtoEScK,10400000000,0,100,100,0
2021-10-28 5:22:49,7450056,5DXLaSiAg3nka56Prkrs114Euhj1EtiZaJw719d9sEXiSWiC,1387495107536,0,100,100,0
2021-10-28 5:27:19,7450101,5Eo6JjowzehaowcUtyiYXd1LDF57UmmisCPi8uTyVLvHR97k,17029081950,0,100,100,0
2021-10-28 5:28:13,7450109,5C4nd5AhjAP6QUUZoUHkzYiPd2oYioGp9x73786VQJysg75v,2109229991155,100,100,0,0
2021-10-28 5:31:01,7450137,5HgMVC7jSnvqp1AaxZsQc6XAoUqfRhW9tAJDVMhhRpSQdcYh,10441146560098,100,100,0,0
2021-10-28 5:34:25,7450171,5FsTezPyPiLGwZqT779JgmpAGuTyeqg6FZkAfaXMUt65jAWv,28589000000,25,100,75,0
2021-10-28 5:36:01,7450187,5DPm92eL1nwvfrS3Tb4mU9sWo5frQQhobSwbLTfbXaJnWUwg,13589000000,0,100,100,0
2021-10-28 5:39:43,7450224,5E7sruTyHMeFyU2kL3HzocNACGaXXvJ3CLREr33JHNfEgRJP,6013589000000,75,100,25,0
2021-10-28 5:43:07,7450258,5EvJq95smwo3edFAT3nYYesDQFgoxdfCX4nere9XgXWEaSGz,107506000000,50,100,50,0
2021-10-28 5:45:49,7450285,5CWzVqwP5b6xeMTT1bcmkSh87hB26gUphtVPurw7qbmkjxPX,299500000000,75,100,25,0
2021-10-28 5:50:01,7450326,5DDJuYpA49YznPAYW8mnLT7rrwxN8M7LGDcNckHiqXT3qywa,27375673842,25,0,75,100
2021-10-28 5:53:49,7450364,5EtL5XXWyWnzwLivVx4yyyWSsuTECUwBcrrNMWqTrJ2FJGEZ,2796903202418,0,100,100,0
2021-10-28 5:54:43,7450373,5E1eRdbcJE8ymCYsPu2spt7GdmqTFaEZ35U3wQs4E5yRBUT1,15986945482725,0,100,100,0
2021-10-28 5:58:13,7450408,5ERbniHaPs6o2LKowf4tBihVPB89LLmejmsGfxDAQQFYGoKu,448175131100,0,25,100,75
2021-10-28 5:59:31,7450421,5Hp4DJHxkodgrvZMZAY74W8aFhK3pdb2JQVeEpXJvw5cpFS6,49589000000,0,75,100,25
2021-10-28 6:00:31,7450431,5GWAUrMhbMs6SH3rcyqyUjwosdVcui44tXuHtgZXVtKPpq9j,30429000000,0,25,100,75
2021-10-28 6:15:31,7450580,5FvKfRaNx6HY2hkQm3kWbY5UuewJYarbNRi9tmMcMKGjVg1X,3116055691000,0,100,100,0
2021-10-28 6:16:19,7450588,5CUTTHSSr2CAAcKhxxXsYapZTr191Dk1YYWydaU72D4Dm41i,131444283184,0,25,100,75
2021-10-28 6:19:01,7450615,5FNiZc7zJLb7Bb1yfZuoPP1Z83Dc9fjUcYHcR2d5HmcgETKk,139818703000,100,100,0,0
2021-10-28 6:20:19,7450628,5GLFfUfeEG5zfbvXVDt8BQBhu47fqgywafeY3xntpESb6SNH,18136999610,100,100,0,0
2021-10-28 6:20:55,7450634,5FnyMUj8Lq1mHRLGXhxnPBobkKBDdbuCMGgDteeQtpfp6Rk9,12620439925,100,100,0,0
2021-10-28 6:20:55,7450634,5FnyMUj8Lq1mHRLGXhxnPBobkKBDdbuCMGgDteeQtpfp6Rk9,12620439925,100,100,0,0
2021-10-28 6:23:31,7450660,5H3eCbn4Z2DjWkHM51MqcpMvJfQTfjaJ7jw7LZbVCBUajS1B,46121999918,0,100,100,0
2021-10-28 6:26:07,7450686,5G941jrqtLsbvdkKGXfujyb2VGPrpsrYX51pHdZzuYKPjwtY,1076732545712,100,100,0,0
2021-10-28 6:26:07,7450686,5G941jrqtLsbvdkKGXfujyb2VGPrpsrYX51pHdZzuYKPjwtY,1076732545712,100,100,0,0
2021-10-28 6:31:25,7450739,5EJ31g5vpHdtjPWYuKm7HTY66SUWppB1u8sZE7qck4yBPu6f,12549000000,100,100,0,0
2021-10-28 6:37:13,7450796,5FerbADD8zR53738gAgqrC6q2AKGy75dxdjEtj6UAgpW1Exm,,0,0,100,100
2021-10-28 6:39:19,7450817,5CRxTNc8vFHVrrSXPKaYsaBkahZKfKV21Kh3uGFddyqGHqj2,5381707447123,25,100,75,0
2021-10-28 6:39:49,7450822,5CPcgJAVUBNtd5ikWvHPdn2F1chDxSMAKgDB287bVC249Kgs,14821634870733,100,0,0,100
2021-10-28 6:42:07,7450845,5EsQZTb6Wmp9YTQE9FfxtbHREwgQr9b3Ab8BGrUpQBsUcaQ3,20549000000,25,75,75,25
2021-10-28 6:45:55,7450883,5EtL5XXWyWnzwLivVx4yyyWSsuTECUwBcrrNMWqTrJ2FJGEZ,2796903202418,0,100,100,0
2021-10-28 6:50:25,7450928,5G41M3YicouHY9hYGS3BevRnN1WbrfRL81gZa9QnJNzAxKjY,573804599972,100,75,0,25
2021-10-28 6:55:55,7450980,5HdqYddiznj97J7yFVsXz6fU7KX5G7E6Jni2fmBf7QSHTHSf,14000000000,100,100,0,0
2021-10-28 7:01:19,7451034,5HGf4YKkf7X5eDv5cXi2UehKVRkPoZdmueCq4HRDyZKZbFgS,533441994000,25,100,75,0
2021-10-28 7:02:55,7451050,5EF5TqSezn9pUS543VdXTDciHrbhNSCSZXvY7bBysZs3Xwmr,1736633270000,0,100,100,0
2021-10-28 7:03:25,7451055,5EF5TqSezn9pUS543VdXTDciHrbhNSCSZXvY7bBysZs3Xwmr,1736633270000,0,100,100,0
2021-10-28 7:04:01,7451061,5EHsYwMknMnJPuF3TDM4EsnWy1B9PbQNXajvLAfsm8nKPTui,1497775999900,0,75,100,25
2021-10-28 7:05:40,7451077,5EU7GGmwiVMdsc9zAHduRe18C1LNtC6rUnK6LoPxnWQk1mYu,50570690375297,100,0,0,100
2021-10-28 7:07:37,7451097,5F1LbZ3Ap6gnnLqLdVCiLVELBVuswP4ybS6ZxJ5k6C7hXT1n,10040618846882,100,100,0,0
2021-10-28 7:14:01,7451161,5FFG7FuHL5pJiNqpt1zvkDPn4R6ArT8cAWxjAa13HCP7MQvS,30904852655748,50,25,50,75
2021-10-28 7:14:52,7451169,5DoS6ZRi5nAUUXHTqiwVRS2wFhFb6pcLxgnhUe6HaacnV6xW,9117980999748,50,0,50,100
2021-10-28 7:15:13,7451173,5HFG7GSNjEBbRmLq9MgMpStESxsJGyQMeyLejC547CKZ1SVb,9114589000000,50,0,50,100
2021-10-28 7:15:31,7451176,5HMiDTEPK9wf2ct8iqTdthXaEmVxf8tWJeYHF5ZdpivJt3oJ,9114589000000,50,0,50,100
2021-10-28 7:15:43,7451178,5G8iD2ppShBJJonfJiiiUvewhE56hS3qkbzJGpAVw2yGDSTr,9114589000000,50,0,50,100
2021-10-28 7:15:54,7451180,5D8wfZRiMBnJ4vTeAiuKPkVuTBdPFKUDpLDKUG7b6hVJ3Gjx,9114589000000,50,0,50,100
2021-10-28 7:15:55,7451180,5D8wfZRiMBnJ4vTeAiuKPkVuTBdPFKUDpLDKUG7b6hVJ3Gjx,9114589000000,50,0,50,100
2021-10-28 7:17:13,7451193,5D8wfZRiMBnJ4vTeAiuKPkVuTBdPFKUDpLDKUG7b6hVJ3Gjx,9114589000000,75,25,25,75
2021-10-28 7:17:25,7451195,5GEphGf1JVBVGjUbMF8LTHxBRqXdxnbprdgNZkWit1KKWi59,9114589000000,75,25,25,75
2021-10-28 7:17:31,7451196,5DwzNcJk9dxzj1zS5qhNd1yYySe8AXZAAnD1oBiHoijEM9HX,27087894895771,0,100,100,0
2021-10-28 7:17:41,7451197,5EqQZ1XtxcukxJutZs2ijnbhGv5Ci8EMa94e2a5nLeHFVuWE,9114589000000,75,25,25,75
2021-10-28 7:17:49,7451199,5GJqD16UYQprJb8VJxBVPqBkktVmtuKmtYJmqHF2LiYax32M,9114589000000,75,25,25,75
2021-10-28 7:18:07,7451202,5CFG7GUAN72CQyKWyg6x65JCwnoHqdL2DiPQJJE6SgLSWuWu,9114589000000,75,25,25,75
2021-10-28 7:18:19,7451204,5DFG7G4f5aqKFizyh8f6MybFDnBntHjhfyYwmJJGHWi9SuGr,9114589000000,75,25,25,75
2021-10-28 7:18:37,7451207,5FEpgqtthtc22gA6cjEWX7xf3a4R8jH5ktJGmdfdZ9afHL69,9114589000000,75,25,25,75
2021-10-28 7:19:08,7451212,5FEpgrVpbMGYtNaw6DVcG238V5kQ8bS4zt3XVVSUzS4o4Ydg,9114589000000,75,25,25,75
2021-10-28 7:19:19,7451214,5GFFhGJMDvDjfLXR9w7aVgvvUiGTzaxs91HUC4A9Rn16hMQD,9114589000000,75,25,25,75
2021-10-28 7:19:31,7451216,5HEq7FqwewvYviUte46Tx4fUpd6Vx3GXEMQfuC1dv1QuzCxJ,9114589000000,75,25,25,75
2021-10-28 7:19:47,7451218,5ED9D3EwSzTbRbs6N8SNwrcTT12qx8wifF2TWe8ucQWz4e4h,9114589000000,75,25,25,75
2021-10-28 7:19:55,7451220,5DpiDTEABEovgqQfhdQw89jDwwh559jmQxYmqvRShp7X5CAn,9114589000000,75,25,25,75
2021-10-28 7:20:07,7451222,5Ev8n3EeKqs4W1erK8Jb3ThDzegA8fpCQ8vh6T1P5KhVrsCX,9114589000000,75,25,25,75
2021-10-28 7:20:07,7451222,5Ev8n3EeKqs4W1erK8Jb3ThDzegA8fpCQ8vh6T1P5KhVrsCX,9114589000000,75,25,25,75
2021-10-28 7:20:19,7451224,5Fk8n3E8qS42xaCxgHYaWyGRD4KBVN93jDngeXzB6cxj8qfL,9114589000000,75,25,25,75
2021-10-28 7:20:19,7451224,5Fk8n3E8qS42xaCxgHYaWyGRD4KBVN93jDngeXzB6cxj8qfL,9114589000000,75,25,25,75
2021-10-28 7:20:31,7451226,5FshnTETkomzGXPzqBDiTCvo9C5pvR8fRoXCVMzG4dhMndpN,9114589000000,75,25,25,75
2021-10-28 7:20:43,7451228,5HFiD3EVG7NdEZucRQGoVKjV1ZKLEKsCfzbtqHQiuTznvPt7,9128594999594,75,25,25,75
2021-10-28 7:20:49,7451229,5GsiDTEc67VNfPp73TdHGiyayg4ARnyU1c19XKxo6gj2ZTsj,9114589000000,75,25,25,75
2021-10-28 7:20:49,7451229,5GsiDTEc67VNfPp73TdHGiyayg4ARnyU1c19XKxo6gj2ZTsj,9114589000000,75,25,25,75
2021-10-28 7:21:01,7451231,5HY8nTF6xqW5m3mUiL3jXJETfLeZxNka6Kgsjs7dazM5S5YU,9114589000000,75,25,25,75
2021-10-28 7:21:13,7451233,5DfdfZ1JFAQvWe8E6qvtWbozpZ3QNvt5Lr4PP3WM1Dikose3,9114589000000,75,25,25,75
2021-10-28 7:21:25,7451235,5Diw68RHvkm1XHCf7iCVSyPC63QWg6FZhbHRbXniYeT3jk45,9114589000000,75,25,25,75
2021-10-28 7:21:37,7451237,5DotfZRhkxyv75xZBM77MCR4rV9pXbCeGq6Vu1vdUQ2o4Zxr,9114589000000,75,25,25,75
2021-10-28 7:21:55,7451240,5EV1681HjFbp45vZ3CAkpiCiMMmTBLEzLsMzTvBZJQu765so,9114589000000,75,25,25,75
2021-10-28 7:22:07,7451242,5F3e681HXo23yTvBPZir2zmkYmfYuVGkyAEPaKeNmoZ4VFAK,9114589000000,75,25,25,75
2021-10-28 7:22:19,7451244,5Fd86ZRhfSV45D8rf3pN61THne499BP6UcVLrnjfLKwkeDYS,9114589000000,75,25,25,75
2021-10-28 7:22:31,7451246,5FtGfZRi2gBCiJqcaVFuN4Dri7kBoGZVD8cnMVN8oEkKnGMQ,9114589000000,75,25,25,75
2021-10-28 7:22:43,7451248,5FtQ6ZRHwtvNMuhnyyaAqqdEmfvCFRw842UHhb2nXzpd8uBC,9114589000000,75,25,25,75
2021-10-28 7:22:55,7451250,5DxzNSXUY4RRZAaEMF7DcJ7wZdhEKntrKJGtHSuy3eqWwBWA,9114589000000,75,25,25,75
2021-10-28 7:23:07,7451252,5EpoP16tXucFygtVoFKQpS9eWizezDJdj6nWoPyVxmLyS84r,9114589000000,75,25,25,75
2021-10-28 7:23:20,7451254,5FGywSXUYMc8UqQQyQGCy7pvjK54EQej4YsSTHYAvamCYvb5,9114589000000,75,25,25,75
2021-10-28 7:23:37,7451257,5GKQJf5STrifQTupnzedx6MNw5iHu3ZydkNRL9czsTDjsP3q,9114589000000,75,25,25,75
2021-10-28 7:23:37,7451257,5GKQJf5STrifQTupnzedx6MNw5iHu3ZydkNRL9czsTDjsP3q,9114589000000,75,25,25,75
2021-10-28 7:24:01,7451261,5DvsTPyYM6pCLWEWzJa9n8hUdZ9uYAvXKrU3rxkfoPrkK4de,53493070638891,75,25,25,75
2021-10-28 7:24:01,7451261,5DvsTPyYM6pCLWEWzJa9n8hUdZ9uYAvXKrU3rxkfoPrkK4de,53493070638891,75,25,25,75
2021-10-28 7:24:37,7451267,5CvtPgNz9YbVR3g7aLZmpJrKVR7hSiNBx9LfsRfjKJXVm2uR,9114589000000,75,25,25,75
2021-10-28 7:24:49,7451269,5DNu4JaUDzAZQhE56RNmcCkBorrCdpR5P1inUagu4eVaioCR,9114589000000,75,25,25,75
2021-10-28 7:25:01,7451271,5FsvQcBHYtSWvGuaoKMWmCaxFpoqgZKjcJKHjzUztjWtBQDh,9114589000000,75,25,25,75
2021-10-28 7:25:19,7451274,5HGPVEvu7dQjGA1zS9Ei7NG7xNpiVKd69VVCtmixqYb6WvUT,9114589000000,75,25,25,75
2021-10-28 7:25:31,7451276,5CetujzCxuhGnSe14okG5oTrTM12pBLzy5xBJom7urCofPU9,9114589000000,75,25,25,75
2021-10-28 7:25:43,7451278,5Gzqm56zG67EG8jze5Cc7KzZbPaiEVMoC2dHuY37Arffiho7,9114589000000,75,25,25,75
2021-10-28 7:25:49,7451279,5CpFgqnaPgeXQMTWJRUuhnBdrdVFiLfKxuhNA17HwLfk26nd,9114589000000,75,25,25,75
2021-10-28 7:26:01,7451281,5FjKGDX6yBoSYFmyV9rnUjXVC6DeszeQtfcGk9MvEr4kZvG4,316981124200,0,100,100,0
2021-10-28 7:26:13,7451283,5DEq6r7A2omS7rXJZdxHtr2t7wuWTcGS1yLVmyXXEYAgojPg,9114589000000,75,25,25,75
2021-10-28 7:26:19,7451284,5EEpgqphTNFcGxBAFmyQpcQ6g8mfcRJYaTrSi5rR9D8uVxfx,9114589000000,75,25,25,75
2021-10-28 7:26:31,7451286,5EEq7GFEPLhWdsqroQGh6RGjYFuS3kT3WueFTdTvhbZ8gUT3,9114589000000,75,25,25,75
2021-10-28 7:26:43,7451288,5EEq7GJ3qCppZGKVLH2RYMjcPPrk9NKnehnkHxCJZLUUaCUG,9114589000000,75,25,25,75
